Time,cmd_seq,cmd_sec,cmd_usec,cmd_theta_a,cmd_beta_a,cmd_trq_r_a,cmd_trq_l_a,cmd_theta_b,cmd_beta_b,cmd_trq_r_b,cmd_trq_l_b,cmd_theta_c,cmd_beta_c,cmd_trq_r_c,cmd_trq_l_c,cmd_theta_d,cmd_beta_d,cmd_trq_r_d,cmd_trq_l_d,state_seq,state_sec,state_usec,state_theta_a,state_beta_a,state_vel_r_a,state_vel_l_a,state_trq_r_a,state_trq_l_a,state_theta_b,state_beta_b,state_vel_r_b,state_vel_l_b,state_trq_r_b,state_trq_l_b,state_theta_c,state_beta_c,state_vel_r_c,state_vel_l_c,state_trq_r_c,state_trq_l_c,state_theta_d,state_beta_d,state_vel_r_d,state_vel_l_d,state_trq_r_d,state_trq_l_d,imu_seq,imu_sec,imu_usec,imu_orien_x,imu_orien_y,imu_orien_z,imu_orien_w,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imp_seq,imp_sec,imp_usec,imp_cmd_theta_a,imp_cmd_beta_a,imp_cmd_Fx_a,imp_cmd_Fy_a,imp_cmd_theta_b,imp_cmd_beta_b,imp_cmd_Fx_b,imp_cmd_Fy_b,imp_cmd_theta_c,imp_cmd_beta_c,imp_cmd_Fx_c,imp_cmd_Fy_c,imp_cmd_theta_d,imp_cmd_beta_d,imp_cmd_Fx_d,imp_cmd_Fy_d,force_seq,force_sec,force_usec,force_Fx_a,force_Fy_a,force_Fx_b,force_Fy_b,force_Fx_c,force_Fy_c,force_Fx_d,force_Fy_d,sim_seq,sim_sec,sim_usec,sim_pos_x,sim_pos_y,sim_pos_z,sim_orien_x,sim_orien_y,sim_orien_z,sim_orien_w,power_seq,power_sec,power_usec,v_0,i_0,v_1,i_1,v_2,i_2,v_3,i_3,v_4,i_4,v_5,i_5,v_6,i_6,v_7,i_7,v_8,i_8,v_9,i_9,v_10,i_10,v_11,i_11
1742435492.132977712,10140,1742435492,132457999,0.296706,0,-0.000769646,0.001509,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593453,0,0,0.295268,3.8147e-06,-0.135273,0.1339,-0.0628784,0.252378,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593453,1742435492,132601551,1.68592,-3.77431,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593454,1742435592,537943,47.6323,35.7384,46.7926,0.900395,47.592,0.146989,47.5961,0.0549442,47.5601,0.0336861,47.5851,0.0284404,47.613,0.0284196,47.572,0.0464516,47.5926,0.0465957,47.6027,0.0517285,47.6387,0.067176,47.6023,0.0646666
1742435492.133969554,10140,1742435492,132457999,0.296706,0,-0.000769646,0.001509,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593454,0,0,0.295268,3.8147e-06,-0.000686646,0.1339,-0.0180542,0.295643,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593453,1742435492,132601551,1.68592,-3.77431,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593454,1742435592,537943,47.6323,35.7384,46.7926,0.900395,47.592,0.146989,47.5961,0.0549442,47.5601,0.0336861,47.5851,0.0284404,47.613,0.0284196,47.572,0.0464516,47.5926,0.0465957,47.6027,0.0517285,47.6387,0.067176,47.6023,0.0646666
1742435492.135001971,10142,1742435492,134499219,0.296706,0,-0.000769646,-0.00872509,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593455,0,0,0.295268,3.8147e-06,0.268482,0.1339,0.00435791,0.265489,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593455,1742435492,134657075,2.40058,-3.17587,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593455,1742435592,538944,47.6323,35.7384,46.7926,0.910484,47.592,0.157127,47.5961,0.0497115,47.5601,0.0285036,47.5851,0.0310259,47.613,0.0232524,47.572,0.0516129,47.5926,0.051773,47.6027,0.049142,47.6387,0.0723434,47.6023,0.05432
1742435492.136001077,10143,1742435492,135501812,0.296706,0,-0.000769646,-0.00872509,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593456,0,0,0.295268,3.8147e-06,-0.135273,0.1339,0.00311279,0.307442,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593455,1742435492,135710869,2.40058,-3.17587,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593456,1742435592,539943,47.6323,35.7384,46.7926,0.915528,47.592,0.154592,47.6093,0.0497115,47.5601,0.0285036,47.5851,0.0310259,47.613,0.0206688,47.572,0.0490322,47.5926,0.0543616,47.6027,0.0543149,47.6387,0.0723434,47.6023,0.0517333
1742435492.136973559,10144,1742435492,136485462,0.296706,0,-0.000769646,0.001509,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593458,0,0,0.295268,3.8147e-06,0.1339,-0.000686646,0.00684814,0.215669,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593456,1742435492,136609206,2.76272,-3.69952,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593457,1742435592,540945,47.6323,35.7384,46.7926,0.910484,47.592,0.157127,47.6093,0.0523278,47.5601,0.0362773,47.5851,0.0232694,47.5999,0.0206688,47.572,0.0516129,47.5926,0.0543616,47.6027,0.049142,47.6387,0.0800945,47.6023,0.0491466
1742435492.137970457,10145,1742435492,137441240,0.296706,0,0.00192338,-0.00531379,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593458,0,0,0.295268,3.8147e-06,0.1339,-0.000686646,0.00684814,0.215669,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593458,1742435492,137641944,1.97953,-2.54263,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593458,1742435592,541954,47.6323,35.7384,46.7926,0.913006,47.592,0.162195,47.6093,0.0523278,47.5601,0.0310948,47.5851,0.0180985,47.5999,0.0180852,47.572,0.0464516,47.5926,0.0569502,47.6159,0.0517285,47.6387,0.0749271,47.6023,0.04656
1742435492.138963675,10146,1742435492,138475322,0.296706,0,0.00730937,-0.0019024,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593460,0,0,0.295268,3.8147e-06,-0.000686646,0.268482,-0.015564,0.186827,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593459,1742435492,138626330,1.56495,-2.23893,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593458,1742435592,541954,47.6323,35.7384,46.7926,0.913006,47.592,0.162195,47.6093,0.0523278,47.5601,0.0310948,47.5851,0.0180985,47.5999,0.0180852,47.572,0.0464516,47.5926,0.0569502,47.6159,0.0517285,47.6387,0.0749271,47.6023,0.04656
1742435492.139963485,10147,1742435492,139472988,0.296706,0,-0.0034626,-0.0019024,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593460,0,0,0.295268,3.8147e-06,-0.000686646,0.268482,-0.015564,0.186827,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593459,1742435492,138626330,1.56495,-2.23893,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593460,1742435592,543946,47.6323,35.7384,46.7926,0.928138,47.592,0.167264,47.6093,0.0549442,47.5601,0.0285036,47.5851,0.0180985,47.5999,0.0335867,47.572,0.043871,47.5926,0.0543616,47.6027,0.0594877,47.6387,0.0645923,47.5891,0.0439733
1742435492.140967454,10148,1742435492,140508382,0.296706,0,0.00192338,0.001509,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593461,0,0,0.295268,3.8147e-06,-0.135273,-0.000686646,-0.00560303,0.160606,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593460,1742435492,139641244,1.5236,-2.44484,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593461,1742435592,544943,47.6323,35.7384,46.7926,0.938227,47.592,0.167264,47.6093,0.0549442,47.5733,0.0336861,47.5851,0.0232694,47.5999,0.0335867,47.572,0.043871,47.5926,0.0543616,47.6027,0.0569013,47.6387,0.0620086,47.5891,0.0362133
1742435492.141970496,10149,1742435492,141445279,0.296706,0,0.00192338,0.001509,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,0.296706,0,0.50363,-0.50363,593461,0,0,0.295268,3.8147e-06,-0.135273,-0.000686646,-0.00560303,0.160606,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,593461,1742435492,141645728,1.37893,-2.01407,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,593463,1742435592,546943,47.6323,35.7384,46.7926,0.955882,47.592,0.164729,47.6093,0.0497115,47.5733,0.0362773,47.5851,0.0232694,47.5999,0.0387539,47.572,0.043871,47.5926,0.0595389,47.6159,0.0543149,47.6387,0.0620086,47.5891,0.0413866
