Time,cmd_seq,cmd_sec,cmd_usec,cmd_theta_a,cmd_beta_a,cmd_trq_r_a,cmd_trq_l_a,cmd_theta_b,cmd_beta_b,cmd_trq_r_b,cmd_trq_l_b,cmd_theta_c,cmd_beta_c,cmd_trq_r_c,cmd_trq_l_c,cmd_theta_d,cmd_beta_d,cmd_trq_r_d,cmd_trq_l_d,state_seq,state_sec,state_usec,state_theta_a,state_beta_a,state_vel_r_a,state_vel_l_a,state_trq_r_a,state_trq_l_a,state_theta_b,state_beta_b,state_vel_r_b,state_vel_l_b,state_trq_r_b,state_trq_l_b,state_theta_c,state_beta_c,state_vel_r_c,state_vel_l_c,state_trq_r_c,state_trq_l_c,state_theta_d,state_beta_d,state_vel_r_d,state_vel_l_d,state_trq_r_d,state_trq_l_d,imu_seq,imu_sec,imu_usec,imu_orien_x,imu_orien_y,imu_orien_z,imu_orien_w,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imp_seq,imp_sec,imp_usec,imp_cmd_theta_a,imp_cmd_beta_a,imp_cmd_Fx_a,imp_cmd_Fy_a,imp_cmd_theta_b,imp_cmd_beta_b,imp_cmd_Fx_b,imp_cmd_Fy_b,imp_cmd_theta_c,imp_cmd_beta_c,imp_cmd_Fx_c,imp_cmd_Fy_c,imp_cmd_theta_d,imp_cmd_beta_d,imp_cmd_Fx_d,imp_cmd_Fy_d,force_seq,force_sec,force_usec,force_Fx_a,force_Fy_a,force_Fx_b,force_Fy_b,force_Fx_c,force_Fy_c,force_Fx_d,force_Fy_d,sim_seq,sim_sec,sim_usec,sim_pos_x,sim_pos_y,sim_pos_z,sim_orien_x,sim_orien_y,sim_orien_z,sim_orien_w,power_seq,power_sec,power_usec,v_0,i_0,v_1,i_1,v_2,i_2,v_3,i_3,v_4,i_4,v_5,i_5,v_6,i_6,v_7,i_7,v_8,i_8,v_9,i_9,v_10,i_10,v_11,i_11
1742435879.618075592,8606,1742435879,617549511,0.296706,0,0.028476,0.0367925,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185693,0,0,0.29383,0.00144196,0.1339,-0.000686646,-0.237199,0.401836,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185692,1742435879,617029542,1.79016,-6.66472,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185694,1742435980,22948,47.6323,35.7384,46.7926,0.920572,47.592,0.141921,47.5961,0.0497115,47.5865,0.0518247,47.5851,0.0258549,47.613,0.0310031,47.572,0.043871,47.6058,0.051773,47.6159,0.0750063,47.6387,0.033588,47.6155,0.0439733
1742435879.619076938,8607,1742435879,618517065,0.296706,0,-0.0228525,-0.00330075,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185694,0,0,0.29383,0.00144196,-0.304188,-0.269855,-0.151286,0.361194,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185693,1742435879,618233544,1.46703,-7.56729,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185695,1742435980,23953,47.6323,35.7384,46.7926,0.925616,47.592,0.139386,47.5961,0.0523278,47.5865,0.0492335,47.5851,0.0258549,47.613,0.0310031,47.572,0.043871,47.6058,0.051773,47.6159,0.0750063,47.6387,0.0361717,47.6155,0.04656
1742435879.620078348,8608,1742435879,619537227,0.296706,0,0.0573218,0.0410635,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185695,0,0,0.29383,0.00144196,0.302814,0.1339,-0.221012,0.365127,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185694,1742435879,619020362,1.86998,-6.10185,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185696,1742435980,24942,47.6323,35.7384,46.7926,0.928138,47.592,0.144455,47.5961,0.0523278,47.5997,0.0466422,47.5851,0.0258549,47.613,0.0284196,47.572,0.0412903,47.6058,0.0414184,47.6159,0.0775927,47.6387,0.033588,47.6155,0.0439733
1742435879.621078317,8609,1742435879,620520780,0.296706,0,-0.0543791,-0.0242156,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185696,0,0,0.29383,0.00144196,-0.169605,0.1339,-0.150041,0.320552,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185695,1742435879,620315980,1.2842,-6.93798,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185697,1742435980,25942,47.6323,35.7384,46.7926,0.933183,47.592,0.141921,47.5961,0.0470951,47.5865,0.0388685,47.5851,0.0310259,47.613,0.0284196,47.572,0.0412903,47.6058,0.044007,47.6159,0.0724198,47.6387,0.0361717,47.6155,0.0439733
1742435879.622074287,8610,1742435879,621529166,0.296706,0,0.0262965,-0.0122704,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185697,0,0,0.29383,0.00144196,-0.000686646,0.403069,-0.194865,0.31793,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185696,1742435879,621099373,1.51909,-5.59364,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185698,1742435980,26942,47.6323,35.7384,46.7926,0.930661,47.592,0.139386,47.5961,0.0497115,47.5865,0.0336861,47.5851,0.0310259,47.613,0.0206688,47.572,0.036129,47.6058,0.044007,47.6159,0.0775927,47.6387,0.0413391,47.6155,0.04656
1742435879.623078609,8611,1742435879,622524464,0.296706,0,-0.00791156,-0.0498287,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185698,0,0,0.29383,0.00144196,0.302814,-0.404442,-0.106458,0.294331,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185697,1742435879,622053295,1.09665,-6.06853,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185699,1742435980,27948,47.6323,35.7384,46.7926,0.933183,47.592,0.144455,47.5961,0.0444787,47.5865,0.0310948,47.5851,0.0258549,47.613,0.0180852,47.572,0.0335484,47.5926,0.0388297,47.6159,0.0698334,47.6387,0.0361717,47.6155,0.04656
1742435879.624068499,8612,1742435879,623499058,0.296706,0,-0.0436557,0.0423592,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185699,0,0,0.29383,0.00144196,-0.437401,-0.135273,-0.182414,0.257623,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185698,1742435879,623009297,1.6736,-4.78211,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185699,1742435980,27948,47.6323,35.7384,46.7926,0.933183,47.592,0.144455,47.5961,0.0444787,47.5865,0.0310948,47.5851,0.0258549,47.613,0.0180852,47.572,0.0335484,47.5926,0.0388297,47.6159,0.0698334,47.6387,0.0361717,47.6155,0.04656
1742435879.625101844,8613,1742435879,624522771,0.296706,0,0.0773899,0.0277885,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185699,0,0,0.29383,0.00144196,-0.437401,-0.135273,-0.182414,0.257623,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185699,1742435879,624022675,0.670378,-5.19453,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185699,1742435980,27948,47.6323,35.7384,46.7926,0.933183,47.592,0.144455,47.5961,0.0444787,47.5865,0.0310948,47.5851,0.0258549,47.613,0.0180852,47.572,0.0335484,47.5926,0.0388297,47.6159,0.0698334,47.6387,0.0361717,47.6155,0.04656
1742435879.626082966,8614,1742435879,625490517,0.296706,0,0.0773899,0.0277885,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185699,0,0,0.29383,0.00144196,-0.437401,-0.135273,-0.182414,0.257623,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185699,1742435879,625010260,0.670378,-5.19453,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185700,1742435980,30752,47.6323,35.7384,46.7926,0.943271,47.592,0.141921,47.6093,0.0444787,47.5865,0.0285036,47.5851,0.0258549,47.613,0.0206688,47.572,0.043871,47.6058,0.044007,47.6159,0.0569013,47.6387,0.0387554,47.6023,0.0413866
1742435879.627074104,8615,1742435879,626494167,0.296706,0,0.0773899,0.0277885,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185700,0,0,0.29383,0.00144196,-0.135273,0.1339,-0.14008,0.220914,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,185699,1742435879,626011222,0.670378,-5.19453,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,185701,1742435980,31951,47.6323,35.7384,46.7926,0.948315,47.592,0.144455,47.6093,0.0497115,47.5865,0.0259124,47.5851,0.0232694,47.613,0.0206688,47.572,0.0464516,47.6058,0.0388297,47.6159,0.049142,47.6387,0.0439228,47.6023,0.0362133
