Time,cmd_seq,cmd_sec,cmd_usec,cmd_theta_a,cmd_beta_a,cmd_trq_r_a,cmd_trq_l_a,cmd_theta_b,cmd_beta_b,cmd_trq_r_b,cmd_trq_l_b,cmd_theta_c,cmd_beta_c,cmd_trq_r_c,cmd_trq_l_c,cmd_theta_d,cmd_beta_d,cmd_trq_r_d,cmd_trq_l_d,state_seq,state_sec,state_usec,state_theta_a,state_beta_a,state_vel_r_a,state_vel_l_a,state_trq_r_a,state_trq_l_a,state_theta_b,state_beta_b,state_vel_r_b,state_vel_l_b,state_trq_r_b,state_trq_l_b,state_theta_c,state_beta_c,state_vel_r_c,state_vel_l_c,state_trq_r_c,state_trq_l_c,state_theta_d,state_beta_d,state_vel_r_d,state_vel_l_d,state_trq_r_d,state_trq_l_d,imu_seq,imu_sec,imu_usec,imu_orien_x,imu_orien_y,imu_orien_z,imu_orien_w,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imp_seq,imp_sec,imp_usec,imp_cmd_theta_a,imp_cmd_beta_a,imp_cmd_Fx_a,imp_cmd_Fy_a,imp_cmd_theta_b,imp_cmd_beta_b,imp_cmd_Fx_b,imp_cmd_Fy_b,imp_cmd_theta_c,imp_cmd_beta_c,imp_cmd_Fx_c,imp_cmd_Fy_c,imp_cmd_theta_d,imp_cmd_beta_d,imp_cmd_Fx_d,imp_cmd_Fy_d,force_seq,force_sec,force_usec,force_Fx_a,force_Fy_a,force_Fx_b,force_Fy_b,force_Fx_c,force_Fy_c,force_Fx_d,force_Fy_d,sim_seq,sim_sec,sim_usec,sim_pos_x,sim_pos_y,sim_pos_z,sim_orien_x,sim_orien_y,sim_orien_z,sim_orien_w,power_seq,power_sec,power_usec,v_0,i_0,v_1,i_1,v_2,i_2,v_3,i_3,v_4,i_4,v_5,i_5,v_6,i_6,v_7,i_7,v_8,i_8,v_9,i_9,v_10,i_10,v_11,i_11
1742438002.129468462,14157,1742438002,129127084,0.296706,0,-0.0541191,-0.0569183,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89595,0,0,0.296706,0.00144196,0.268482,0.1339,0.0877808,0.00327759,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89594,1742438002,128414086,1.1113,1.14901,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89594,1742438102,519944,47.6456,35.7483,46.8057,0.910484,47.6184,0.179935,47.6093,0.0811082,47.6129,0.0336861,47.5983,0.0258549,47.6262,0.0155016,47.5851,0.0516129,47.619,0.0414184,47.6422,0.0465556,47.6519,0.0439228,47.6419,0.0388
1742438002.130425237,14157,1742438002,129127084,0.296706,0,-0.0541191,-0.0569183,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89596,0,0,0.296706,0.00144196,-0.269855,0.1339,0.136344,-0.0294983,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89595,1742438002,129391022,0.80908,0.949665,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89595,1742438102,520944,47.6456,35.7384,46.8057,0.902917,47.6184,0.187538,47.6093,0.073259,47.6129,0.0310948,47.5851,0.0258549,47.6262,0.0155016,47.572,0.0464516,47.619,0.0362411,47.6422,0.0465556,47.6519,0.0490901,47.6419,0.0336267
1742438002.131444509,14159,1742438002,131101242,0.296706,0,0.0436251,-0.00980778,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89597,0,0,0.296706,0.00144196,0.1339,-0.404442,0.111438,-0.0308093,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89596,1742438002,130438229,0.949342,1.89444,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89596,1742438102,521945,47.6456,35.7483,46.8057,0.907962,47.6184,0.187538,47.6093,0.0811082,47.6129,0.0285036,47.5851,0.0258549,47.6262,0.0232524,47.5851,0.0516129,47.619,0.0414184,47.6422,0.0517285,47.6519,0.0465065,47.6419,0.03104
1742438002.132407748,14160,1742438002,132107522,0.296706,0,-0.0148924,0.0468901,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89598,0,0,0.296706,0.00144196,0.1339,-0.000686646,0.116418,-0.0439197,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89596,1742438002,131415645,0.949342,1.89444,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89596,1742438102,521945,47.6456,35.7483,46.8057,0.907962,47.6184,0.187538,47.6093,0.0811082,47.6129,0.0285036,47.5851,0.0258549,47.6262,0.0232524,47.5851,0.0516129,47.619,0.0414184,47.6422,0.0517285,47.6519,0.0465065,47.6419,0.03104
1742438002.133406571,14161,1742438002,133123337,0.296706,0,-0.0229602,-0.00330851,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89599,0,0,0.296706,0.00144196,-0.269855,-0.135273,0.0890259,-0.0412976,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89598,1742438002,132381220,0.644151,1.8447,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89598,1742438102,523943,47.6456,35.7483,46.8057,0.907962,47.6184,0.18247,47.6093,0.0837246,47.6129,0.0181387,47.5851,0.0258549,47.6262,0.0284196,47.5851,0.0490322,47.619,0.044007,47.6422,0.0569013,47.6387,0.0490901,47.6419,0.0388
1742438002.134424595,14162,1742438002,134136209,0.296706,0,0.0490037,0.0236583,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89600,0,0,0.296706,0.00144196,-0.269855,0.268482,0.100232,-0.00589966,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89599,1742438002,133374891,0.42406,1.50416,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89599,1742438102,524944,47.6456,35.7483,46.8057,0.907962,47.6052,0.172332,47.6093,0.0863409,47.6129,0.0181387,47.5983,0.0284404,47.6262,0.0284196,47.5851,0.043871,47.619,0.0414184,47.6422,0.0517285,47.6519,0.0439228,47.6419,0.0362133
1742438002.135402778,14163,1742438002,135135416,0.296706,0,0.0409359,-0.0265403,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89600,0,0,0.296706,0.00144196,-0.269855,0.268482,0.100232,-0.00589966,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89600,1742438002,134384467,0.838166,1.20128,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89599,1742438102,524944,47.6456,35.7483,46.8057,0.907962,47.6052,0.172332,47.6093,0.0863409,47.6129,0.0181387,47.5983,0.0284404,47.6262,0.0284196,47.5851,0.043871,47.619,0.0414184,47.6422,0.0517285,47.6519,0.0439228,47.6419,0.0362133
1742438002.136410690,14163,1742438002,135135416,0.296706,0,0.0409359,-0.0265403,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89601,0,0,0.296706,0.00144196,0.1339,-0.269855,0.100232,0.00196655,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89601,1742438002,135382266,0.908063,1.1059,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89600,1742438102,525938,47.6323,35.7384,46.8057,0.91805,47.6052,0.167264,47.6093,0.0889573,47.6129,0.0207299,47.5983,0.0258549,47.6262,0.0284196,47.5851,0.043871,47.6058,0.044007,47.629,0.0569013,47.6519,0.0465065,47.6419,0.0362133
1742438002.137419753,14165,1742438002,137113511,0.296706,0,-0.0256495,-0.0200415,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89603,0,0,0.296706,0.00144196,0.403069,-0.269855,0.0840454,-0.0111438,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89602,1742438002,136383105,0.58078,1.02814,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89602,1742438102,527945,47.6456,35.7483,46.8057,0.925616,47.6052,0.162195,47.6093,0.073259,47.6129,0.0207299,47.5851,0.0258549,47.6262,0.0335867,47.5851,0.043871,47.619,0.0569502,47.629,0.0569013,47.6519,0.0439228,47.6419,0.0362133
1742438002.138410384,14166,1742438002,138090446,0.296706,0,-0.0637646,0.0233346,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89604,0,0,0.296706,0.00144196,-0.269855,-0.000686646,0.0578979,0.000655518,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,0.296706,0,0,0,89603,1742438002,137403049,0.647746,1.08242,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,89603,1742438102,528944,47.6456,35.7384,46.8057,0.935705,47.6052,0.159661,47.6093,0.0758754,47.6129,0.0155474,47.5983,0.0258549,47.6262,0.0310031,47.5851,0.043871,47.619,0.0491843,47.629,0.0594877,47.6519,0.0439228,47.6287,0.0491466
