Fx_1,Fy_1,Fz_1,Fx_2,Fy_2,Fz_2,Fx_3,Fy_3,Fz_3,Fx_4,Fy_4,Fz_4,O1_x,O1_y,O1_z,O2_x,O2_y,O2_z,O3_x,O3_y,O3_z,O4_x,O4_y,O4_z,Trigger_x,Trigger_y,Trigger_z,vicon_pos_x,vicon_pos_z,vicon_vel_x,vicon_vel_z,vicon_roll,vicon_pitch
0.0,0.0,0.09712871287128699
0.0,0.0,-0.018271738064880694
0.0,0.0,-0.015796150833500278
0.0,0.0,-0.012643689408726289
0.0,0.0,-0.010108776046509504
0.0,0.0,-0.008081940063291881
0.0,0.0,-0.006461488209328792
0.0,0.0,-0.00516594151590688
0.0,0.0,-0.004130155604768149
0.0,0.0,-0.00330204770373399
0.0,0.0,-0.002639977783331915
0.0,0.0,-0.0021106547577343093
0.0,0.0,-0.0016874624983476139
0.0,0.0,-0.001349121486303062
0.0,0.0,-0.001078618805710363
0.0,0.0,-0.0008623526790909608
0.0,0.0,-0.0006894485236124126
0.0,0.0,-0.0005512121410191639
0.0,0.0,-0.0004406925451192478
0.0,0.0,-0.00035233244120824736
0.0,0.0,-0.0002816887884975472
0.0,0.0,-0.00022520938824754921
0.0,0.0,-0.00018005426758627152
0.0,0.0,-0.00014395287695734282
0.0,0.0,-0.00011508991717157357
0.0,0.0,-9.201406276559965e-05
0.0,0.0,-7.356498241684051e-05
0.0,0.0,-5.881499504134524e-05
0.0,0.0,-4.7022421991727015e-05
0.0,0.0,-3.7594293063492046e-05
0.0,0.0,-3.0056530601285658e-05
0.0,0.0,-2.4030111136497112e-05
0.0,0.0,-1.921200574805937e-05
0.0,0.0,-1.535994425694298e-05
0.0,0.0,-1.2280231922900953e-05
0.0,0.0,-9.818010536122301e-06
0.0,0.0,-7.849471517218376e-06
0.0,0.0,-6.275630321184167e-06
0.0,0.0,-5.017348861713344e-06
0.0,0.0,-4.0113560970667095e-06
0.0,0.0,-3.207067610588865e-06
0.0,0.0,-2.5640416740912997e-06
0.0,0.0,-2.049943844895097e-06
0.0,0.0,-1.6389243544523424e-06
0.0,0.0,-1.310315573377352e-06
0.0,0.0,-1.0475934182352376e-06
0.0,0.0,-8.37548135734778e-07
0.0,0.0,-6.696172363263031e-07
0.0,0.0,-5.353571008726021e-07
-4.391064255552068e-06,-1.3181606003664475e-05,-290.09137273537766
-1.5540380321896186e-07,-4.6618888798278025e-07,-3.4466305082259368
-9.130354850402655e-08,-2.739050762771532e-07,0.0739373372362131
-3.1334148580399607e-06,-9.41503857873898e-06,-260.3569622579711
-3.958606278772973e-07,-1.18359380323621e-06,-110.95578099278562
-5.830096404270393e-07,-1.747709619811563e-06,-137.65579051433718
-7.510840368542408e-07,-2.252557142877223e-06,-158.43082341196856
-7.664285733736569e-07,-2.2988737062096206e-06,-166.22506533552075
-7.38044254637146e-07,-2.2139603063064126e-06,-170.10169194201833
-7.233373833575708e-07,-2.170078169011094e-06,-174.55342804232401
-7.17618564906081e-07,-2.1531805349875073e-06,-179.33508645105186
-7.083835907237463e-07,-2.125601816171876e-06,-183.4730563839128
-6.925684189401383e-07,-2.078290076427901e-06,-186.68610758304283
-6.721272289963013e-07,-2.0170435903813396e-06,-189.07994563747232
-6.487669803202459e-07,-1.9469697982616325e-06,-190.75783293242137
-6.231220370039398e-07,-1.8699464998577978e-06,-191.74679919011095
-5.95424765127914e-07,-1.7869025437620605e-06,-192.0508581416965
-5.6619685754607e-07,-1.6991376210047734e-06,-191.68474446306763
-5.359277213483367e-07,-1.6082230500911455e-06,-190.67479248622683
-5.051451193302432e-07,-1.5157269225910484e-06,-189.05211418621568
-4.742882205621045e-07,-1.423070179208605e-06,-186.84976501021433
-4.438372666025633e-07,-1.331544357109222e-06,-184.10287509444456
-4.140957593362445e-07,-1.2422866564468326e-06,-180.8489629307482
-3.8549101614263397e-07,-1.156303032879948e-06,-177.12765988108077
-3.5821963709845847e-07,-1.074418273596301e-06,-172.98016474574106
-3.3254873139654064e-07,-9.972774538763115e-07,-168.44871740053125
-3.0859881475475806e-07,-9.253563340262223e-07,-163.5761385569662
-2.864753790638115e-07,-8.589560063593466e-07,-158.40540068862578
-2.6622962420950765e-07,-7.98213130031271e-07,-152.97921570876085
-2.479067781955888e-07,-7.431253258875321e-07,-147.3396484357216
-2.3137651407131017e-07,-6.935414632827476e-07,-141.52776740393736
-2.1664561613619533e-07,-6.492252726417374e-07,-135.58333886722647
-2.035162838120231e-07,-6.098439296068585e-07,-129.54456575388897
-1.9189758060248006e-07,-5.749836217348555e-07,-123.44787170597863
-1.8163950148190089e-07,-5.442087807701045e-07,-117.32772942541493
-1.7258174889691484e-07,-5.170325669489378e-07,-111.21653155547995
-1.6460405028561713e-07,-4.92972653318276e-07,-105.14450136282754
-1.5745593838907041e-07,-4.715507684811384e-07,-99.13963974595109
-1.5102326094163637e-07,-4.5230582948182936e-07,-93.2277046408623
-1.4520248287170088e-07,-4.3479928519641286e-07,-87.43221866432533
-1.3985824331244246e-07,-4.186399652179108e-07,-81.77450077955807
-1.347809743935228e-07,-4.034683609717425e-07,-76.27371785704969
-1.2995160290783192e-07,-3.8898786405923643e-07,-70.946952214847
-1.2528103464403082e-07,-3.749286354154089e-07,-65.80928150485555
-1.206956495003205e-07,-3.6109162210515927e-07,-60.873867666081225
-1.1609385939299226e-07,-3.473040637672984e-07,-56.15205204770129
-1.1147689757200522e-07,-3.3346095517667645e-07,-51.653454192994154
-1.0681723087280595e-07,-3.194730652456278e-07,-47.38607217104047
-1.0210003976048754e-07,-3.053068315278207e-07,-43.356382709276204
-9.732229861873713e-08,-2.9096977039389793e-07,-39.569439728254146
-9.249135049798806e-08,-2.764840978243418e-07,-36.02897019370049
-8.766740958254364e-08,-2.619040926471969e-07,-32.73746647712162
-8.278665636899768e-08,-2.4730642327513393e-07,-29.69627465932828
-7.796585815513399e-08,-2.3277481848943538e-07,-26.905678415953908
-7.315227962495832e-08,-2.1842883381986075e-07,-24.36497829515335
-6.847069806248802e-08,-2.0437084965180512e-07,-22.072566336041277
-6.39618433742081e-08,-1.907314663114207e-07,-20.025996089956045
-5.957872806387671e-08,-1.77633731368815e-07,-18.22204818410318
-5.544945035308547e-08,-1.6518985369129954e-07,-16.656791641043156
-5.1571141418801797e-08,-1.5353153370331165e-07,-15.3256412002985
-4.7982046692731795e-08,-1.4276949138671205e-07,-14.223410922536226
-4.47185971307934e-08,-1.3301305794952899e-07,-13.34436437360508
-4.185838834688496e-08,-1.2435768063195504e-07,-12.682261684363512
-3.934425767933184e-08,-1.1689437567263064e-07,-12.230403785252738
-3.7289943701722265e-08,-1.1070317565470579e-07,-11.981674103524314
-3.56750274489575e-08,-1.0585216350528615e-07,-11.928577995437431
-3.451756562114936e-08,-1.0239129774645242e-07,-12.063280171063893
-3.387564810820389e-08,-1.0036288992953465e-07,-12.377640352036698
-3.367145093427388e-08,-9.97849649693229e-08,-12.863247376464605
-3.395328488060022e-08,-1.0068400117636788e-07,-13.511451953436014
-3.4766313393708477e-08,-1.0305687654961058e-07,-14.313398240994703
-3.601944677288985e-08,-1.0688722818291086e-07,-15.260054407163311
-3.7791936900643255e-08,-1.1215149633054003e-07,-16.3422423112288
-4.0028797805037185e-08,-1.1880850236928065e-07,-17.550666424563197
-4.266990444885195e-08,-1.2681645574300425e-07,-18.875942094110187
-4.578341827012793e-08,-1.3611185782121965e-07,-20.30862323125249
-4.925959204367402e-08,-1.4663208370864886e-07,-21.839229498062238
-5.315978521541908e-08,-1.582890049645735e-07,-23.45827304229418
-5.7412448804048006e-08,-1.7100264724461825e-07,-25.15628482220645
-6.194235382321207e-08,-1.8468053116786822e-07,-26.923840547661733
-6.680412229947105e-08,-1.992184989325755e-07,-28.751586247562642
-7.187611791197624e-08,-2.1451826984208692e-07,-30.630263468576402
